# format: x, y, z, (trackId)+
141.347, -394.697, -1262.73, 686
262.554, -326.89, -797.994, 3765
262.603, -326.852, -385.029, 546
267.889, -322.49, -423.898, 262
268.385, -322.074, -1343.63, 3846
277.33, -314.431, -110.748, 670
325.639, -264.155, -1152.33, 3303
412.217, -97.3048, 878.843, 8710
423.212, 16.0024, 243.231, 1045
415.042, 84.3646, 54.4337, 134
413.016, 93.8973, 167.766, 645
412.151, 97.5705, 790.998, 614
412.523, 96.0765, 203.98, 661
405.215, 123.331, 285.378, 465
366.248, 212.664, 1616.94, 8068
361.95, 219.962, 805.824, 2832
355.701, 229.962, 615.261, 108
355.447, 230.392, 137.079, 667
312.397, 285.977, 936.087, 5332
315.052, 283.029, 406.17, 7294
308.338, 290.377, 1070.48, 7279
308.338, 290.377, 701.953, 464
288.942, 309.728, 203.418, 1259
207.469, 369.248, 464.44, 658
123.321, 405.218, 1238.54, 605
121.84, 405.643, 1262.9, 605
121.84, 405.643, 1156.11, 661
121.84, 405.643, 168.605, 172
97.3048, 412.217, 1149.76, 661
95.5956, 412.655, 7.63104, 2038
22.1298, 422.998, 552, 2038
2.13229, 423.513, 929.524, 747
-0.361528, 423.513, 637.514, 2038
-6.26658, 423.513, 1051.65, 6547
-2.78554, 423.513, 907.931, 747
-8.91909, 423.459, 689.334, 2038
-127.141, 403.997, 1051.62, 619
-126.38, 404.244, 375.636, 3479
-210.531, 367.48, 760.791, 573
-207.968, 368.96, 659.742, 601
-218.205, 363.047, 1246.45, 2038
-220.665, 361.51, 287.831, 2943
-289.142, 309.53, 1487.91, 2038
-290.377, 308.338, 484.082, 2442
-308.338, 290.377, 715.225, 306
-313.121, 285.173, 1427.29, 7469
-313.936, 284.268, 110.841, 639
-317.313, 280.518, 696.684, 88
-359.568, 223.773, 677.303, 210
-363.973, 216.606, 219.355, 7470
-365.04, 214.758, 870.37, 2580
-368.739, 208.351, 1597, 2038
-372.646, 201.26, 1324.53, 2038
-376.832, 193.387, 848.143, 186
-404.066, 126.927, 1313.7, 1337
-404.822, 124.602, 299.442, 403
-405.643, 121.84, 677.46, 2038
-412.587, 95.8191, 765.938, 399
-414.026, 89.1446, 825.214, 3475
-414.107, 88.7632, 621.477, 529
-414.825, 85.3857, 311.625, 2007
-415.096, 84.1103, 844.426, 3475
-423.038, 20.9842, 541.605, 2038
-423.224, 15.6406, 295.713, 2236
-423.396, 10.7256, 978.74, 2236
-423.513, 2.80214, 606.813, 396
-423.513, 5.85733, 353.326, 702
-423.513, 0.277405, 521.162, 6047
-423.513, -0.322027, 742.233, 2015
-423.081, -19.7578, 515.603, 356
-423.033, -21.1186, 1618.01, 7417
-412.217, -97.3048, 305.777, 6048
-405.643, -121.84, 317.22, 528
-367.548, -210.414, 895.855, 748
-362.487, -219.101, 861.304, 748
-360.399, -222.443, 875.576, 748
-357.751, -226.681, 869.375, 748
-290.377, -308.338, 118.953, 555
-282.762, -315.292, 264.694, 639
-231.571, -354.652, 1108.52, 2663
-220.2, -361.801, 474.298, 2834
-223.984, -359.436, 39.8969, 400
-222.028, -360.659, 1075.82, 2663
-209.332, -368.172, 1036.3, 663
-207.133, -369.442, 52.6354, 572
-202.725, -371.867, 429.049, 634
-195.393, -375.765, 113.974, 493
-191.242, -377.926, 83.9278, 493
-128.75, -403.474, 464.803, 2104
-127.81, -403.779, 253.936, 2422
-122.655, -405.409, 751.108, 2422
-122.645, -405.412, 511.195, 716
-95.8469, -412.58, 975.193, 2429
-97.3048, -412.217, 914.926, 2429
-97.3048, -412.217, 887.212, 2429
-97.3048, -412.217, 666.751, 2429
-95.7869, -412.595, 623.695, 2429
-94.9651, -412.789, 954.095, 2429
-95.2775, -412.722, 860.891, 2429
-94.9762, -412.786, 790.957, 2429
-89.4937, -413.952, 792.738, 2429
-95.1911, -412.741, 745.992, 2429
-91.1532, -413.599, 714.999, 2429
-95.1581, -412.748, 684.161, 2429
-87.5791, -414.359, 685.546, 2429
-93.897, -413.016, 524.523, 2429
-95.5715, -412.66, 456.39, 2429
-88.0054, -414.268, 462.659, 2429
-95.6395, -412.645, 375.173, 2429
-85.1942, -414.865, 383.463, 2429
-87.0887, -414.463, 296.789, 2429
-89.7298, -413.901, 236.001, 2429
-90.6687, -413.702, 192.544, 2429
-84.8991, -414.928, 194.509, 2429
-90.9861, -413.634, 149.441, 2429
